avg_diff,avg_score,avg_winning,loss_train,step_idx,avg_score_no
0.05,0.43876,0.4,-0.05,807900,0.03876
0.045,0.39968,0.365,-0.048,808200,0.03468
0.035,0.39934,0.365,0.024,808500,0.03434
0.015,0.36505,0.33,-0.018,808800,0.03505
0.035,0.43916,0.4,-0.045,809100,0.03916
0.04,0.42952,0.39,-0.087,809400,0.03952
0.045,0.45073,0.41,-0.065,809700,0.04073
0.045,0.42453,0.385,-0.032,810000,0.03953
0.025,0.45949,0.42,-0.07,810300,0.03949
0.055,0.44365,0.405,-0.026,810600,0.03865
0.04,0.44091,0.4,-0.079,810900,0.04091
0.05,0.44972,0.41,-0.07,811200,0.03972
0.04,0.43938,0.4,-0.049,811500,0.03938
0.04,0.45024,0.41,-0.007,811800,0.04024
0.035,0.43447,0.395,-0.09,812100,0.03947
0.045,0.44878,0.41,-0.06,812400,0.03878
0.055,0.4628,0.425,-0.058,812700,0.0378
0.035,0.48908,0.45,-0.005,813000,0.03908
0.045,0.48351,0.445,-0.05,813300,0.03851
0.035,0.45294,0.415,0.019,813600,0.03794
0.025,0.48817,0.45,-0.063,813900,0.03817
0.045,0.44351,0.405,-0.056,814200,0.03851
0.045,0.41759,0.38,-0.082,814500,0.03759
0.03,0.43371,0.395,-0.095,814800,0.03871
0.05,0.41248,0.375,-0.058,815100,0.03748
0.045,0.43625,0.4,-0.069,815400,0.03625
0.03,0.45843,0.42,-0.048,815700,0.03843
0.04,0.44218,0.405,-0.082,816000,0.03718
0.045,0.43757,0.4,0.024,816300,0.03757
0.045,0.44762,0.41,-0.023,816600,0.03762
0.045,0.42695,0.39,-0.008,816900,0.03695
0.04,0.42237,0.385,-0.07,817200,0.03737
0.045,0.44735,0.41,-0.016,817500,0.03735
0.03,0.43247,0.395,-0.11,817800,0.03747
0.03,0.44271,0.405,-0.106,818100,0.03771
0.04,0.44728,0.41,-0.038,818400,0.03728
0.04,0.42304,0.385,-0.054,818700,0.03804
0.025,0.40579,0.37,-0.019,819000,0.03579
0.03,0.41184,0.375,-0.048,819300,0.03684
0.025,0.41191,0.375,0.023,819600,0.03691
0.03,0.41787,0.38,-0.082,819900,0.03787
0.035,0.40243,0.365,-0.04,820200,0.03743
0.03,0.41324,0.375,-0.068,820500,0.03824
0.03,0.42239,0.385,-0.056,820800,0.03739
0.035,0.41696,0.38,-0.079,821100,0.03696
0.03,0.41657,0.38,-0.009,821400,0.03657
0.025,0.39113,0.355,-0.097,821700,0.03613
0.035,0.39304,0.355,-0.051,822000,0.03804
0.025,0.39252,0.355,-0.047,822300,0.03752
0.03,0.39865,0.36,-0.049,822600,0.03865
0.02,0.38736,0.35,-0.039,822900,0.03736
0.03,0.40317,0.365,-0.029,823200,0.03817
0.03,0.41822,0.38,-0.047,823500,0.03822
0.01,0.43808,0.4,0.018,823800,0.03808
0.035,0.41199,0.375,-0.083,824100,0.03699
0.025,0.40211,0.365,-0.026,824400,0.03711
0.03,0.4012,0.365,-0.08,824700,0.0362
0.025,0.41723,0.38,-0.034,825000,0.03723
0.025,0.45374,0.415,-0.095,825300,0.03874
0.02,0.44309,0.405,-0.027,825600,0.03809
0.02,0.42748,0.39,-0.107,825900,0.03748
0.025,0.43674,0.4,-0.035,826200,0.03674
0.01,0.43206,0.395,-0.01,826500,0.03706
0.0,0.43294,0.395,-0.072,826800,0.03794
0.01,0.44648,0.41,-0.014,827100,0.03648
0.03,0.47598,0.44,-0.1,827400,0.03598
0.025,0.50416,0.47,0.02,827700,0.03416
0.025,0.48142,0.445,-0.045,828000,0.03642
0.015,0.47856,0.44,-0.033,828300,0.03856
0.0,0.47725,0.44,-0.004,828600,0.03725
0.02,0.48286,0.445,-0.047,828900,0.03786
0.02,0.46261,0.425,0.026,829200,0.03761
0.015,0.46831,0.43,-0.061,829500,0.03831
0.025,0.46364,0.425,-0.068,829800,0.03864
0.03,0.41214,0.375,-0.016,830100,0.03714
0.03,0.44774,0.41,-0.044,830400,0.03774
0.035,0.4364,0.4,-0.027,830700,0.0364
0.04,0.44286,0.405,-0.079,831000,0.03786
0.025,0.42349,0.385,-0.003,831300,0.03849
0.04,0.42599,0.39,-0.083,831600,0.03599
0.015,0.41159,0.375,-0.02,831900,0.03659
0.025,0.42236,0.385,-0.078,832200,0.03736
0.01,0.43412,0.395,-0.028,832500,0.03912
0.025,0.4017,0.365,-0.077,832800,0.0367
0.02,0.42321,0.385,-0.036,833100,0.03821
0.025,0.42621,0.39,-0.02,833400,0.03621
0.01,0.40238,0.365,-0.003,833700,0.03738
0.025,0.4442,0.405,-0.054,834000,0.0392
0.015,0.38633,0.35,-0.054,834300,0.03633
0.02,0.40681,0.37,-0.055,834600,0.03681
0.01,0.41654,0.38,-0.019,834900,0.03654
0.02,0.42251,0.385,-0.037,835200,0.03751
0.02,0.42114,0.385,-0.017,835500,0.03614
0.025,0.41621,0.38,-0.006,835800,0.03621
0.03,0.44647,0.41,-0.075,836100,0.03647
0.05,0.42545,0.39,-0.001,836400,0.03545
0.015,0.41036,0.375,-0.037,836700,0.03536
0.015,0.45999,0.425,-0.029,837000,0.03499
0.03,0.43375,0.4,-0.046,837300,0.03375
0.015,0.42451,0.39,0.01,837600,0.03451
0.02,0.44048,0.405,-0.062,837900,0.03548
0.03,0.44093,0.405,-0.01,838200,0.03593
0.035,0.43565,0.4,-0.097,838500,0.03565
0.02,0.41939,0.385,-0.03,838800,0.03439
0.03,0.41833,0.385,-0.026,839100,0.03333
0.02,0.43508,0.4,-0.081,839400,0.03508
0.015,0.42178,0.385,-0.016,839700,0.03678
0.015,0.41022,0.375,-0.058,840000,0.03522
0.03,0.41215,0.375,-0.007,840300,0.03715
0.035,0.39143,0.355,-0.074,840600,0.03643
0.035,0.40198,0.365,-0.011,840900,0.03698
0.035,0.43165,0.395,0.012,841200,0.03665
0.035,0.38499,0.35,-0.032,841500,0.03499
0.035,0.41031,0.375,-0.047,841800,0.03531
0.03,0.40053,0.365,-0.04,842100,0.03553
0.025,0.42616,0.39,-0.005,842400,0.03616
0.035,0.4154,0.38,-0.11,842700,0.0354
0.03,0.45618,0.42,-0.04,843000,0.03618
0.02,0.46615,0.43,-0.117,843300,0.03615
0.025,0.44302,0.405,-0.009,843600,0.03802
0.025,0.45253,0.415,-0.004,843900,0.03753
0.025,0.42207,0.385,-0.041,844200,0.03707
0.02,0.43513,0.4,-0.05,844500,0.03513
0.015,0.43216,0.395,-0.052,844800,0.03716
0.025,0.42942,0.395,-0.069,845100,0.03442
0.025,0.4048,0.37,-0.045,845400,0.0348
0.03,0.39434,0.36,-0.045,845700,0.03434
0.02,0.42043,0.385,-0.073,846000,0.03543
0.04,0.42655,0.39,-0.024,846300,0.03655
0.03,0.42032,0.385,0.008,846600,0.03532
0.025,0.42544,0.39,0.007,846900,0.03544
0.04,0.39468,0.36,-0.057,847200,0.03468
0.025,0.41494,0.38,-0.054,847500,0.03494
0.03,0.4294,0.395,-0.059,847800,0.0344
0.015,0.42816,0.39,0.005,848100,0.03816
0.005,0.43698,0.4,-0.042,848400,0.03698
0.03,0.44218,0.405,-0.006,848700,0.03718
0.04,0.43601,0.4,-0.051,849000,0.03601
0.02,0.42058,0.385,-0.063,849300,0.03558
0.02,0.44131,0.405,-0.092,849600,0.03631
0.025,0.43108,0.395,-0.044,849900,0.03608
0.05,0.40978,0.375,-0.024,850200,0.03478
0.035,0.42252,0.385,-0.072,850500,0.03752
0.0,0.42429,0.385,-0.004,850800,0.03929
0.0,0.40992,0.37,-0.021,851100,0.03992
0.03,0.43936,0.4,-0.057,851400,0.03936
0.045,0.4328,0.395,-0.035,851700,0.0378
0.04,0.44774,0.41,-0.032,852000,0.03774
0.015,0.43782,0.4,-0.016,852300,0.03782
0.035,0.44187,0.405,-0.045,852600,0.03687
0.055,0.43689,0.4,-0.021,852900,0.03689
0.055,0.44183,0.405,-0.101,853200,0.03683
0.03,0.47175,0.435,-0.031,853500,0.03675
0.045,0.45697,0.42,-0.066,853800,0.03697
0.03,0.48543,0.45,-0.054,854100,0.03543
0.04,0.49069,0.455,-0.056,854400,0.03569
0.035,0.52101,0.485,0.008,854700,0.03601
0.04,0.52703,0.49,-0.072,855000,0.03703
0.035,0.47657,0.44,-0.072,855300,0.03657
0.02,0.49226,0.455,0.0,855600,0.03726
0.02,0.46142,0.425,-0.129,855900,0.03642
0.025,0.5023,0.465,0.073,856200,0.0373
0.04,0.52346,0.485,-0.045,856500,0.03846
0.035,0.48798,0.45,-0.037,856800,0.03798
0.03,0.45785,0.42,0.039,857100,0.03785
0.02,0.43821,0.4,-0.059,857400,0.03821
0.02,0.4574,0.42,-0.024,857700,0.0374
0.02,0.44848,0.41,-0.071,858000,0.03848
0.035,0.45261,0.415,-0.055,858300,0.03761
0.03,0.44206,0.405,-0.045,858600,0.03706
0.03,0.47148,0.435,-0.088,858900,0.03648
0.02,0.43695,0.4,0.002,859200,0.03695
0.01,0.42235,0.385,-0.055,859500,0.03735
0.02,0.43399,0.395,0.005,859800,0.03899
0.015,0.42915,0.39,-0.105,860100,0.03915
0.015,0.42824,0.39,0.024,860400,0.03824
0.02,0.41382,0.375,-0.066,860700,0.03882
0.03,0.41383,0.375,-0.074,861000,0.03883
0.03,0.40339,0.365,-0.064,861300,0.03839
0.025,0.40893,0.37,-0.055,861600,0.03893
0.015,0.43273,0.395,-0.01,861900,0.03773
0.02,0.40264,0.365,-0.041,862200,0.03764
0.03,0.4028,0.365,-0.058,862500,0.0378
0.04,0.39411,0.355,-0.066,862800,0.03911
0.03,0.39803,0.36,-0.029,863100,0.03803
0.04,0.37335,0.335,-0.057,863400,0.03835
0.04,0.39248,0.355,0.003,863700,0.03748
0.025,0.41658,0.38,-0.029,864000,0.03658
0.03,0.4327,0.395,-0.063,864300,0.0377
0.02,0.43688,0.4,-0.01,864600,0.03688
0.04,0.41693,0.38,-0.023,864900,0.03693
0.025,0.43641,0.4,-0.043,865200,0.03641
0.03,0.44793,0.41,-0.025,865500,0.03793
0.025,0.41609,0.38,-0.052,865800,0.03609
0.025,0.3914,0.355,-0.059,866100,0.0364
0.025,0.37947,0.345,-0.079,866400,0.03447
0.015,0.44241,0.405,0.013,866700,0.03741
0.02,0.41239,0.375,-0.105,867000,0.03739
0.025,0.45657,0.42,-0.047,867300,0.03657
0.01,0.43609,0.4,-0.05,867600,0.03609
0.02,0.44624,0.41,-0.046,867900,0.03624
0.01,0.45751,0.42,-0.059,868200,0.03751
0.025,0.45539,0.42,-0.021,868500,0.03539
0.02,0.45685,0.42,-0.051,868800,0.03685
0.03,0.4574,0.42,-0.054,869100,0.0374
0.02,0.43195,0.395,-0.021,869400,0.03695
0.02,0.40641,0.37,-0.051,869700,0.03641
0.025,0.43579,0.4,0.006,870000,0.03579
0.035,0.41637,0.38,-0.078,870300,0.03637
0.035,0.39207,0.355,-0.06,870600,0.03707
0.03,0.44363,0.405,0.001,870900,0.03863
0.025,0.43373,0.395,-0.033,871200,0.03873
0.035,0.43773,0.4,-0.051,871500,0.03773
0.035,0.43275,0.395,-0.058,871800,0.03775
0.0,0.42312,0.385,0.016,872100,0.03812
-0.005,0.40863,0.37,-0.019,872400,0.03863
-0.005,0.40361,0.365,-0.01,872700,0.03861
0.03,0.42859,0.39,-0.033,873000,0.03859
0.015,0.41873,0.38,-0.038,873300,0.03873
0.02,0.43897,0.4,-0.096,873600,0.03897
-0.01,0.39241,0.355,-0.06,873900,0.03741
0.02,0.42771,0.39,-0.058,874200,0.03771
0.005,0.40845,0.37,-0.007,874500,0.03845
0.01,0.42792,0.39,-0.037,874800,0.03792
0.015,0.4235,0.385,-0.048,875100,0.0385
0.02,0.43349,0.395,-0.038,875400,0.03849
0.005,0.40316,0.365,-0.021,875700,0.03816
0.03,0.35629,0.32,-0.079,876000,0.03629
0.01,0.37346,0.335,-0.018,876300,0.03846
0.035,0.35112,0.315,-0.025,876600,0.03612
0.035,0.35085,0.315,-0.067,876900,0.03585
0.04,0.3409,0.305,-0.004,877200,0.0359
0.03,0.38688,0.35,-0.033,877500,0.03688
0.02,0.4323,0.395,-0.062,877800,0.0373
0.035,0.44298,0.405,-0.065,878100,0.03798
0.025,0.44748,0.41,-0.036,878400,0.03748
0.015,0.42255,0.385,-0.02,878700,0.03755
0.015,0.42781,0.39,-0.016,879000,0.03781
0.02,0.40658,0.37,-0.055,879300,0.03658
0.02,0.39631,0.36,-0.082,879600,0.03631
0.01,0.3707,0.335,-0.068,879900,0.0357
0.025,0.3408,0.305,-0.02,880200,0.0358
0.01,0.35668,0.32,0.031,880500,0.03668
0.005,0.361,0.325,-0.003,880800,0.036
0.02,0.38684,0.35,-0.009,881100,0.03684
0.025,0.36588,0.33,-0.04,881400,0.03588
0.035,0.35724,0.32,-0.048,881700,0.03724
0.035,0.34126,0.305,-0.075,882000,0.03626
0.03,0.36692,0.33,-0.05,882300,0.03692
0.025,0.3615,0.325,-0.071,882600,0.0365
0.02,0.35694,0.32,-0.073,882900,0.03694
0.035,0.36161,0.325,-0.027,883200,0.03661
0.025,0.34092,0.305,-0.079,883500,0.03592
0.02,0.35195,0.315,-0.128,883800,0.03695
0.025,0.40232,0.365,-0.079,884100,0.03732
0.025,0.37192,0.335,-0.033,884400,0.03692
0.03,0.42804,0.39,-0.037,884700,0.03804
0.03,0.42185,0.385,-0.054,885000,0.03685
0.025,0.41343,0.375,-0.092,885300,0.03843
0.03,0.3672,0.33,-0.021,885600,0.0372
0.04,0.36346,0.325,-0.032,885900,0.03846
0.015,0.37824,0.34,-0.018,886200,0.03824
0.04,0.37438,0.335,-0.004,886500,0.03938
0.045,0.39342,0.355,-0.061,886800,0.03842
0.04,0.36855,0.33,-0.031,887100,0.03855
0.035,0.38824,0.35,-0.067,887400,0.03824
0.03,0.37307,0.335,-0.043,887700,0.03807
0.015,0.39665,0.36,-0.054,888000,0.03665
0.01,0.40165,0.365,-0.06,888300,0.03665
0.03,0.39134,0.355,-0.106,888600,0.03634
0.02,0.43729,0.4,-0.013,888900,0.03729
0.015,0.42095,0.385,-0.071,889200,0.03595
0.02,0.42181,0.385,-0.008,889500,0.03681
0.01,0.40699,0.37,-0.071,889800,0.03699
0.02,0.42225,0.385,-0.025,890100,0.03725
0.02,0.41259,0.375,-0.027,890400,0.03759
0.03,0.40631,0.37,-0.051,890700,0.03631
0.02,0.42708,0.39,-0.056,891000,0.03708
0.02,0.42276,0.385,-0.001,891300,0.03776
0.03,0.41839,0.38,-0.06,891600,0.03839
0.03,0.41333,0.375,-0.044,891900,0.03833
0.04,0.38661,0.35,-0.078,892200,0.03661
0.025,0.43167,0.395,-0.038,892500,0.03667
0.045,0.41162,0.375,-0.012,892800,0.03662
0.035,0.4122,0.375,-0.009,893100,0.0372
0.025,0.45801,0.42,-0.09,893400,0.03801
0.03,0.47209,0.435,-0.022,893700,0.03709
0.035,0.4163,0.38,-0.032,894000,0.0363
0.035,0.40119,0.365,-0.063,894300,0.03619
0.025,0.41193,0.375,-0.016,894600,0.03693
0.035,0.41111,0.375,-0.01,894900,0.03611
0.025,0.42164,0.385,-0.025,895200,0.03664
0.025,0.40175,0.365,-0.083,895500,0.03675
0.015,0.41129,0.375,-0.031,895800,0.03629
0.025,0.40582,0.37,-0.012,896100,0.03582
0.045,0.42082,0.385,-0.056,896400,0.03582
0.025,0.42679,0.39,-0.097,896700,0.03679
0.01,0.39576,0.36,-0.024,897000,0.03576
-0.005,0.39219,0.355,-0.009,897300,0.03719
0.005,0.4277,0.39,-0.073,897600,0.0377
0.03,0.40833,0.37,-0.013,897900,0.03833
0.02,0.39747,0.36,-0.089,898200,0.03747
0.005,0.40272,0.365,-0.064,898500,0.03772
0.005,0.40201,0.365,-0.075,898800,0.03701
0.015,0.39811,0.36,-0.066,899100,0.03811
0.01,0.41346,0.375,-0.016,899400,0.03846
0.04,0.40832,0.37,-0.002,899700,0.03832
0.035,0.4131,0.375,-0.033,900000,0.0381
0.025,0.37822,0.34,-0.046,900300,0.03822
0.015,0.37246,0.335,-0.062,900600,0.03746
0.01,0.40755,0.37,-0.101,900900,0.03755
0.015,0.36728,0.33,-0.014,901200,0.03728
0.015,0.36167,0.325,-0.039,901500,0.03667
0.03,0.42225,0.385,-0.053,901800,0.03725
0.025,0.37206,0.335,-0.056,902100,0.03706
0.03,0.38272,0.345,-0.065,902400,0.03772
0.025,0.39744,0.36,-0.085,902700,0.03744
0.035,0.38637,0.35,-0.035,903000,0.03637
0.035,0.38611,0.35,-0.045,903300,0.03611
0.05,0.39633,0.36,-0.022,903600,0.03633
0.06,0.39116,0.355,-0.054,903900,0.03616
0.04,0.39043,0.355,-0.106,904200,0.03543
0.06,0.40089,0.365,-0.093,904500,0.03589
0.045,0.36036,0.325,-0.018,904800,0.03536
0.035,0.37703,0.34,0.022,905100,0.03703
0.01,0.39215,0.355,-0.035,905400,0.03715
0.03,0.40283,0.365,-0.093,905700,0.03783
0.03,0.40232,0.365,-0.037,906000,0.03732
0.025,0.40693,0.37,-0.084,906300,0.03693
0.02,0.4082,0.37,-0.018,906600,0.0382
0.025,0.38676,0.35,-0.05,906900,0.03676
0.03,0.38743,0.35,0.03,907200,0.03743
0.025,0.37669,0.34,-0.048,907500,0.03669
0.04,0.3867,0.35,-0.054,907800,0.0367
0.035,0.35619,0.32,-0.034,908100,0.03619
0.035,0.35669,0.32,-0.024,908400,0.03669
0.04,0.36106,0.325,-0.065,908700,0.03606
0.03,0.41577,0.38,-0.06,909000,0.03577
0.04,0.3861,0.35,-0.021,909300,0.0361
0.035,0.37701,0.34,-0.024,909600,0.03701
0.035,0.37718,0.34,-0.032,909900,0.03718
0.03,0.37613,0.34,-0.11,910200,0.03613
0.02,0.37128,0.335,-0.012,910500,0.03628
0.025,0.37573,0.34,-0.057,910800,0.03573
0.055,0.33906,0.305,-0.062,911100,0.03406
0.03,0.35043,0.315,-0.026,911400,0.03543
0.04,0.36974,0.335,-0.11,911700,0.03474
0.02,0.35665,0.32,-0.057,912000,0.03665
0.015,0.36617,0.33,-0.059,912300,0.03617
0.015,0.36644,0.33,-0.006,912600,0.03644
0.015,0.3467,0.31,-0.044,912900,0.0367
0.015,0.37182,0.335,-0.064,913200,0.03682
0.02,0.36079,0.325,-0.027,913500,0.03579
0.025,0.3762,0.34,0.01,913800,0.0362
0.025,0.3723,0.335,-0.067,914100,0.0373
0.005,0.39817,0.36,-0.057,914400,0.03817
0.025,0.3728,0.335,-0.074,914700,0.0378
0.01,0.3616,0.325,-0.114,915000,0.0366
0.015,0.36059,0.325,-0.03,915300,0.03559
0.005,0.35253,0.315,-0.01,915600,0.03753
0.03,0.35223,0.315,-0.052,915900,0.03723
0.02,0.37734,0.34,-0.04,916200,0.03734
0.01,0.3833,0.345,-0.021,916500,0.0383
0.03,0.36758,0.33,-0.013,916800,0.03758
0.015,0.38716,0.35,-0.044,917100,0.03716
0.01,0.39831,0.36,-0.057,917400,0.03831
0.015,0.41167,0.375,0.005,917700,0.03667
0.03,0.44814,0.41,-0.031,918000,0.03814
0.02,0.40841,0.37,-0.064,918300,0.03841
0.015,0.3877,0.35,-0.038,918600,0.0377
0.02,0.36802,0.33,-0.021,918900,0.03802
0.04,0.40176,0.365,0.003,919200,0.03676
0.03,0.38202,0.345,-0.027,919500,0.03702
0.025,0.36811,0.33,-0.048,919800,0.03811
0.035,0.39215,0.355,-0.064,920100,0.03715
0.01,0.35647,0.32,-0.062,920400,0.03647
0.03,0.38262,0.345,-0.028,920700,0.03762
0.025,0.3717,0.335,-0.07,921000,0.0367
0.035,0.36873,0.33,-0.027,921300,0.03873
0.03,0.38741,0.35,-0.034,921600,0.03741
0.005,0.37056,0.335,-0.061,921900,0.03556
0.03,0.37072,0.335,-0.107,922200,0.03572
0.025,0.38094,0.345,0.032,922500,0.03594
0.035,0.38726,0.35,-0.078,922800,0.03726
0.035,0.39101,0.355,0.012,923100,0.03601
0.03,0.39486,0.36,-0.048,923400,0.03486
0.015,0.404,0.37,-0.049,923700,0.034
0.025,0.41875,0.385,-0.032,924000,0.03375
0.035,0.43441,0.4,-0.034,924300,0.03441
0.03,0.41921,0.385,-0.115,924600,0.03421
0.035,0.41542,0.38,0.014,924900,0.03542
0.025,0.42565,0.39,0.012,925200,0.03565
0.04,0.40136,0.365,-0.049,925500,0.03636
0.025,0.41614,0.38,-0.056,925800,0.03614
0.03,0.39125,0.355,-0.035,926100,0.03625
0.015,0.38206,0.345,-0.026,926400,0.03706
0.03,0.39069,0.355,-0.061,926700,0.03569
0.035,0.40182,0.365,-0.058,927000,0.03682
0.025,0.39145,0.355,-0.05,927300,0.03645
0.035,0.41181,0.375,-0.022,927600,0.03681
0.04,0.42822,0.39,-0.073,927900,0.03822
0.03,0.42269,0.385,-0.046,928200,0.03769
0.025,0.41273,0.375,-0.068,928500,0.03773
0.035,0.36091,0.325,-0.07,928800,0.03591
0.025,0.43668,0.4,-0.046,929100,0.03668
0.02,0.43208,0.395,-0.007,929400,0.03708
0.03,0.38244,0.345,-0.039,929700,0.03744
0.025,0.3971,0.36,-0.071,930000,0.0371
0.025,0.42175,0.385,-0.012,930300,0.03675
0.015,0.42601,0.39,-0.018,930600,0.03601
0.03,0.4299,0.395,-0.02,930900,0.0349
0.035,0.43427,0.4,-0.044,931200,0.03427
0.03,0.43595,0.4,-0.077,931500,0.03595
0.02,0.38043,0.345,-0.064,931800,0.03543
0.045,0.41199,0.375,-0.062,932100,0.03699
0.04,0.38149,0.345,-0.053,932400,0.03649
0.045,0.40233,0.365,-0.045,932700,0.03733
0.035,0.40222,0.365,-0.049,933000,0.03722
0.025,0.40327,0.365,-0.097,933300,0.03827
0.04,0.387,0.35,-0.044,933600,0.037
0.03,0.41273,0.375,-0.073,933900,0.03773
0.02,0.37307,0.335,-0.023,934200,0.03807
0.035,0.41227,0.375,-0.084,934500,0.03727
0.035,0.39726,0.36,-0.064,934800,0.03726
0.04,0.41747,0.38,-0.053,935100,0.03747
0.035,0.41711,0.38,0.057,935400,0.03711
0.045,0.39718,0.36,-0.027,935700,0.03718
0.04,0.37737,0.34,0.007,936000,0.03737
0.035,0.38255,0.345,-0.079,936300,0.03755
0.02,0.36776,0.33,-0.03,936600,0.03776
0.045,0.37281,0.335,-0.051,936900,0.03781
0.05,0.38326,0.345,-0.037,937200,0.03826
0.04,0.42415,0.385,-0.034,937500,0.03915
0.025,0.38902,0.35,0.007,937800,0.03902
0.035,0.38825,0.35,-0.012,938100,0.03825
0.035,0.40342,0.365,-0.087,938400,0.03842
0.045,0.39811,0.36,-0.028,938700,0.03811
0.03,0.38827,0.35,-0.048,939000,0.03827
0.05,0.39827,0.36,-0.098,939300,0.03827
0.025,0.38834,0.35,-0.037,939600,0.03834
0.035,0.39966,0.36,-0.083,939900,0.03966
0.03,0.41342,0.375,-0.033,940200,0.03842
0.035,0.42393,0.385,-0.079,940500,0.03893
0.04,0.41218,0.375,-0.114,940800,0.03718
0.045,0.38226,0.345,-0.051,941100,0.03726
0.04,0.38166,0.345,-0.072,941400,0.03666
0.04,0.39697,0.36,-0.081,941700,0.03697
0.035,0.42153,0.385,-0.012,942000,0.03653
0.015,0.41195,0.375,-0.02,942300,0.03695
0.025,0.39585,0.36,-0.015,942600,0.03585
0.03,0.39637,0.36,0.011,942900,0.03637
0.025,0.39232,0.355,-0.068,943200,0.03732
0.015,0.40749,0.37,-0.026,943500,0.03749
0.01,0.40245,0.365,-0.04,943800,0.03745
0.03,0.41776,0.38,-0.067,944100,0.03776
0.035,0.37545,0.34,-0.073,944400,0.03545
0.035,0.37728,0.34,-0.078,944700,0.03728
0.015,0.39752,0.36,-0.065,945000,0.03752
0.015,0.38809,0.35,-0.042,945300,0.03809
0.015,0.39413,0.355,0.015,945600,0.03913
0.02,0.40838,0.37,-0.049,945900,0.03838
0.03,0.38315,0.345,-0.071,946200,0.03815
0.02,0.3781,0.34,-0.033,946500,0.0381
0.02,0.38254,0.345,-0.084,946800,0.03754
0.015,0.41769,0.38,-0.084,947100,0.03769
0.015,0.41259,0.375,0.016,947400,0.03759
0.035,0.43248,0.395,-0.067,947700,0.03748
0.02,0.40745,0.37,-0.028,948000,0.03745
0.015,0.41601,0.38,-0.114,948300,0.03601
0.025,0.41742,0.38,-0.045,948600,0.03742
0.01,0.42255,0.385,-0.087,948900,0.03755
0.005,0.41678,0.38,-0.114,949200,0.03678
0.025,0.38248,0.345,-0.05,949500,0.03748
0.03,0.41298,0.375,-0.046,949800,0.03798
0.025,0.41314,0.375,-0.032,950100,0.03814
0.015,0.42835,0.39,-0.035,950400,0.03835
0.03,0.44298,0.405,-0.036,950700,0.03798
0.035,0.42791,0.39,-0.011,951000,0.03791
0.03,0.42283,0.385,-0.052,951300,0.03783
0.025,0.42786,0.39,-0.027,951600,0.03786
0.03,0.42837,0.39,-0.046,951900,0.03837
0.035,0.40389,0.365,-0.013,952200,0.03889
0.05,0.42328,0.385,-0.046,952500,0.03828
0.05,0.42938,0.39,-0.061,952800,0.03938
0.055,0.42266,0.385,-0.073,953100,0.03766
0.05,0.43797,0.4,-0.038,953400,0.03797
0.045,0.42812,0.39,-0.063,953700,0.03812
0.055,0.38877,0.35,-0.03,954000,0.03877
0.05,0.38788,0.35,-0.047,954300,0.03788
0.035,0.38768,0.35,-0.061,954600,0.03768
0.03,0.41686,0.38,-0.076,954900,0.03686
0.04,0.40239,0.365,0.001,955200,0.03739
0.035,0.40284,0.365,-0.014,955500,0.03784
0.04,0.35094,0.315,-0.063,955800,0.03594
0.05,0.37744,0.34,-0.08,956100,0.03744
0.045,0.38699,0.35,-0.069,956400,0.03699
0.01,0.3675,0.33,-0.059,956700,0.0375
0.04,0.37221,0.335,-0.111,957000,0.03721
0.045,0.36238,0.325,-0.069,957300,0.03738
0.045,0.37263,0.335,-0.017,957600,0.03763
0.055,0.35226,0.315,-0.069,957900,0.03726
0.04,0.38332,0.345,-0.092,958200,0.03832
0.025,0.3728,0.335,-0.036,958500,0.0378
0.03,0.41168,0.375,-0.043,958800,0.03668
0.025,0.3979,0.36,-0.071,959100,0.0379
0.025,0.40825,0.37,-0.034,959400,0.03825
0.03,0.40367,0.365,-0.13,959700,0.03867
0.03,0.38874,0.35,-0.053,960000,0.03874
0.025,0.39375,0.355,-0.024,960300,0.03875
0.02,0.37762,0.34,-0.037,960600,0.03762
0.025,0.36352,0.325,-0.052,960900,0.03852
0.04,0.36784,0.33,-0.118,961200,0.03784
0.03,0.36308,0.325,-0.005,961500,0.03808
0.045,0.34787,0.31,-0.028,961800,0.03787
0.045,0.36266,0.325,-0.051,962100,0.03766
0.015,0.36207,0.325,-0.039,962400,0.03707
0.03,0.37315,0.335,-0.067,962700,0.03815
0.035,0.37882,0.34,0.007,963000,0.03882
0.035,0.33369,0.295,-0.075,963300,0.03869
0.045,0.37875,0.34,-0.076,963600,0.03875
0.05,0.36389,0.325,-0.024,963900,0.03889
0.02,0.3995,0.36,-0.055,964200,0.0395
0.02,0.4079,0.37,-0.034,964500,0.0379
0.015,0.38306,0.345,-0.078,964800,0.03806
0.035,0.40321,0.365,-0.049,965100,0.03821
0.01,0.38313,0.345,0.014,965400,0.03813
0.01,0.39443,0.355,0.022,965700,0.03943
0.035,0.36296,0.325,-0.048,966000,0.03796
0.035,0.39975,0.36,-0.018,966300,0.03975
0.04,0.36355,0.325,-0.059,966600,0.03855
0.045,0.36556,0.325,-0.071,966900,0.04056
0.045,0.33965,0.3,-0.036,967200,0.03965
0.035,0.41575,0.375,-0.027,967500,0.04075
0.03,0.38422,0.345,-0.06,967800,0.03922
0.025,0.41048,0.37,-0.002,968100,0.04048
0.02,0.39027,0.35,-0.056,968400,0.04027
0.04,0.39399,0.355,-0.034,968700,0.03899
0.035,0.38491,0.345,-0.016,969000,0.03991
